Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_20_176.jpg;0;1;0;3.540594;107.2707;91.98615;1.410484;37.38855;-0.001166768
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_20_243.jpg;0;1;0;3.579874;107.4996;92.15952;1.415216;37.36444;-0.001541905
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_20_310.jpg;0;1;0;3.619031;107.6736;92.29114;1.418515;37.34689;-0.001552583
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_20_376.jpg;0;1;0;3.671549;107.8494;92.4241;1.421009;37.32915;-0.001564808
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_20_443.jpg;0;1;0;3.710404;108.0868;92.60352;1.425555;37.30581;-0.001214549
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_20_509.jpg;0;1;0;3.748422;108.2671;92.73963;1.42835;37.28695;-0.001236008
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_20_576.jpg;0;1;0;3.800371;108.4493;92.87708;1.432442;37.26673;-0.001603995
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_20_643.jpg;0;1;0;3.838818;108.6951;93.06242;1.436388;37.24205;-0.001254534
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_20_709.jpg;0;1;0;3.876433;108.8816;93.20293;1.437151;37.2225;-0.001266705
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_20_776.jpg;0;1;0;3.927119;109.07;93.34477;1.441325;37.20063;-0.001760024
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_20_843.jpg;0;1;0;3.965156;109.3242;93.53592;1.445569;37.1736;-0.001666083
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_20_910.jpg;0;1;0;4.003441;109.517;93.68082;1.450784;37.15321;-0.001312511
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_20_976.jpg;0;1;0;4.053587;109.7116;93.82695;1.453472;37.13079;-0.001697741
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_21_043.jpg;0;1;0;4.090531;109.9741;94.0238;1.45785;37.1017;-0.001725181
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_21_110.jpg;0;1;0;4.128412;110.173;94.17294;1.461335;37.08048;-0.001345238
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_21_176.jpg;0;1;0;4.17802;110.3739;94.32333;1.465518;37.05798;-0.001248679
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_21_243.jpg;0;1;0;4.214565;110.6444;94.52577;1.467792;37.02744;-0.00126117
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_21_309.jpg;0;1;0;4.25135;110.8496;94.67908;1.472957;37.00338;-0.001271796
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_21_376.jpg;0;1;0;4.300427;111.0564;94.83357;1.472648;36.97953;-0.001388481
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_21_442.jpg;0;1;0;4.337282;111.3352;95.0415;1.4776;36.94548;-0.001906791
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_21_509.jpg;0;1;0;4.374003;111.5464;95.19892;1.483792;36.92211;-0.001302602
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_21_575.jpg;0;1;0;4.422226;111.7594;95.35748;1.48582;36.89537;-0.001819096
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_21_642.jpg;0;1;0;4.458344;112.0462;95.57081;1.491008;36.86206;-0.001445074
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_21_709.jpg;0;1;0;4.494009;112.2634;95.73216;1.491846;36.83678;-0.001344616
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_21_775.jpg;0;1;0;4.542274;112.4825;95.89471;1.495008;36.80298;-0.001233589
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_21_842.jpg;0;1;0;4.578056;112.7774;96.11322;1.498531;36.75352;-0.001241331
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_21_908.jpg;0;1;0;4.613849;113.0006;96.27837;1.496327;36.713;-0.001315313
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_21_975.jpg;0;1;0;4.660777;113.2258;96.44476;1.504114;36.67742;-0.001364106
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_22_042.jpg;0;1;0;4.696634;113.5285;96.66814;1.49264;36.62906;-0.001350381
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_22_109.jpg;0;1;0;4.731596;113.7578;96.83707;1.493801;36.59448;-0.001385985
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_22_174.jpg;0;1;0;4.777898;113.989;97.0072;1.504212;36.56071;-0.001405208
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_22_242.jpg;0;1;0;4.81298;114.2999;97.23562;1.504471;36.51331;-0.001408091
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_22_308.jpg;0;1;0;4.847919;114.5352;97.4082;1.504913;36.47763;-0.001412202
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_22_374.jpg;0;1;0;4.893717;114.7723;97.58195;1.513543;36.44281;-0.001440552
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_22_441.jpg;0;1;0;4.928644;115.091;97.81508;1.506016;36.39225;-0.001441828
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_22_508.jpg;0;1;0;4.962936;115.3322;97.99123;1.504857;36.35648;-0.001447592
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_22_575.jpg;0;1;0;5.008219;115.5751;98.1684;1.510153;36.32122;-0.001555369
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_22_641.jpg;0;1;0;5.012434;115.8989;98.40417;1.476008;36.26614;-0.004066539
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_22_708.jpg;0;0.799561;0;5.033146;116.1402;98.57969;1.36687;36.22438;-0.00122071
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_22_774.jpg;0;0.6008894;0;5.003708;116.3821;98.75537;1.272487;36.19141;-0.001256371
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_22_841.jpg;0;0.4007652;0;5.002966;116.704;98.98887;1.125979;36.1454;-0.001007861
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_22_908.jpg;0;0.2022581;0;5.000233;116.945;99.16356;0.9909114;36.11659;-0.000863321
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_22_973.jpg;0;0.0002770424;0;4.990043;117.1851;99.33754;0.8235447;36.09083;-0.0007067042
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_23_041.jpg;1.530533;0;0;4.974608;117.5032;99.56834;0.5466314;36.11223;0.003119951
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_23_108.jpg;4.544188;0;0;4.958488;117.7391;99.74217;0.3057679;36.39443;0.05028673
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_23_175.jpg;7.538037;0;0;4.936257;117.9717;99.91786;0.04144851;36.99291;0.1623647
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_23_241.jpg;10.54381;0;0;4.918028;118.2771;100.1573;359.7549;38.31618;0.3891096
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_23_308.jpg;13.53744;0;0;4.896697;118.5009;100.3426;359.6086;39.71705;0.6594901
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_23_374.jpg;15;0;0;4.865366;118.7203;100.5336;359.5764;41.37613;0.9664844
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_23_442.jpg;15;0;0;4.843557;119.0085;100.7962;359.778;43.68079;1.255435
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_23_508.jpg;15;0;0;4.823128;119.2206;100.9989;0.0727422;45.65776;1.297937
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_23_574.jpg;15;0;0;4.778019;119.4202;101.2033;0.06260043;47.61516;1.266526
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_23_641.jpg;15;0;0;4.76241;119.6722;101.4818;359.8433;50.14036;1.136848
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_23_709.jpg;12.01636;0;0;4.728512;119.8516;101.7002;359.8357;51.71742;1.120974
/home/anupam/roversim/data/IMG/robocam_2018_03_08_23_52_23_775.jpg;8.990789;0;0;4.698389;120.0255;101.9238;359.9289;53.07345;1.119762
